Date,Close,Open,High,Low,Volume,log_return
11/22/2016,25462.28,25499,25499,25426.12,120930000,-0.001712049
11/23/2016,25517,25461.34,25541.06,25427.04,165720000,0.002146755
11/24/2016,25490.7,25517,25523.13,25465.67,97140000,-0.001031217
11/25/2016,25333.39,25490.7,25501.92,25312.28,144160000,-0.006190391
11/28/2016,25318.41,25330.87,25358.67,25273.71,202430000,-0.000591489
11/29/2016,25233.42,25318.41,25318.41,25188.2,511580000,-0.003362493
11/30/2016,25241.63,25233.42,25362.12,25198.36,414130000,0.000325309
12/1/2016,25265.08,25241.63,25267.75,25212.02,773870000,0.00092859
12/2/2016,25740.83,25265.08,25926.12,25154.17,576380000,0.018655242
12/5/2016,25743.03,25740.83,25845.35,25706.17,175050000,8.55E-05
12/6/2016,25671.23,25743.03,25807.65,25664.94,189400000,-0.002793001
12/7/2016,25673.8,25671.23,25746.46,25669.87,255730000,0.000100107
12/8/2016,25739.18,25673.8,25809.18,25638.37,166000000,0.002543328
12/9/2016,25817.69,25739.18,25817.69,25684.15,108520000,0.003045571
12/13/2016,26071.16,25817.69,26071.21,25817.69,376700000,0.009769807
12/14/2016,26407.64,26071.16,26407.64,26068.56,205330000,0.01282364
12/15/2016,26559.01,26407.64,26578.78,26363.99,199980000,0.005715688
12/16/2016,26707.1,26559.01,26722.77,26413.42,874340000,0.005560398
12/19/2016,26586.56,26707.1,26707.1,26543.01,262900000,-0.004523623
12/20/2016,26540.87,26586.56,26602.42,26509.7,248710000,-0.001720016
12/21/2016,26418.11,26529.94,26529.94,26395.79,421180000,-0.004636049
12/22/2016,26464.82,26418.11,26490.12,26415.92,188680000,0.001766544
12/23/2016,26486.02,26464.82,26642.26,26431.77,138910000,0.000800743
12/28/2016,26688.25,26488.95,26701.53,26488.95,130640000,0.007606347
12/29/2016,26782.93,26688.25,26790.54,26648.64,116890000,0.003541351
12/30/2016,26874.62,26782.93,26874.62,26704.01,106300000,0.003417603
1/3/2017,26616.89,26874.62,26874.62,26574.27,106430000,-0.00963637
1/4/2017,26495.04,26616.89,26648.35,26492.45,62090000,-0.004588431
1/5/2017,26212.09,26495.04,26623.98,26212.09,137690000,-0.010736791
1/6/2017,26251.39,26212.09,26285.49,26203.89,210210000,0.001498185
1/9/2017,26580.22,26251.39,26580.22,26244.67,209020000,0.01244839
1/10/2017,26346.24,26580.22,26628.85,26338.81,279340000,-0.00884176
1/11/2017,26385.8,26346.24,26411.21,26325.21,197450000,0.001500416
1/12/2017,26330.39,26385.8,26414.92,26305.65,179330000,-0.002102201
1/13/2017,26325.93,26330.15,26350.33,26278.04,148570000,-0.0001694
1/16/2017,26373.83,26325.93,26378.56,26325.93,174000000,0.001817846
1/17/2017,26278.2,26373.83,26375.68,26271.52,371870000,-0.003632533
1/18/2017,26245.34,26278.2,26308.87,26236,394820000,-0.001251249
1/19/2017,26201.6,26245.34,26246.42,26168.49,196460000,-0.001667972
1/20/2017,26223.54,26201.6,26228.41,26160.76,203190000,0.000837003
1/23/2017,26231.37,26223.54,26231.37,26107.29,228590000,0.000298542
1/24/2017,26217.54,26231.37,26296.54,26122.99,187700000,-0.00052737
1/25/2017,26240.45,26217.54,26248.36,26214.85,189990000,0.000873461
1/26/2017,26289.95,26240.45,26295.29,26211.25,146490000,0.001884624
1/27/2017,26328.22,26289.95,26361.45,26277.08,237790000,0.001454631
1/30/2017,26217.18,26328.22,26339.35,26191.13,143520000,-0.004226447
1/31/2017,26036.24,26217.18,26244.8,25912.22,205750000,-0.006925507
2/1/2017,25903.55,26036.24,26084.25,25800.68,246360000,-0.005109389
2/2/2017,25936.24,25903.55,25936.24,25750.45,151500000,0.001261194
2/3/2017,25802.54,25936.24,26084.39,25790.59,144470000,-0.005168282
2/6/2017,25587.09,25802.54,25812.09,25575.2,152360000,-0.008385009
2/7/2017,25446.66,25587.09,25595.97,25380.4,207180000,-0.005503431
2/8/2017,25460.45,25446.66,25511.1,25424.96,347820000,0.000541771
2/9/2017,25322.3,25460.45,25472.15,25257.02,142830000,-0.005440837
2/10/2017,25340.02,25322.3,25350.03,25204.41,201730000,0.000699534
2/13/2017,25244.65,25340.02,25475.13,25232.94,141910000,-0.003770712
2/14/2017,25032.17,25244.29,25246.17,25000.95,144890000,-0.008452454
2/15/2017,25130.26,25032.17,25130.26,24962.19,161840000,0.0039109
2/16/2017,25055.29,25130.26,25171.26,25041.74,144390000,-0.002987715
2/17/2017,25164.91,25055.29,25188.29,25025.87,480000000,0.004365581
2/20/2017,25249.49,25164.91,25273.94,25128.57,103360000,0.003355394
2/21/2017,25251.63,25249.49,25323.81,25181.86,125150000,8.48E-05
2/22/2017,25249.74,25251.63,25263.49,25181.34,118460000,-7.48E-05
2/23/2017,25409.06,25249.74,25409.06,25204.33,146710000,0.006289945
2/24/2017,25250.37,25409.06,25417.1,25223.02,259310000,-0.006264994
2/27/2017,25373.42,25250.37,25382.73,25218.23,254750000,0.00486136
2/28/2017,25329.08,25373.42,25402.89,25286.61,444500000,-0.001749027
3/1/2017,25183.1,25329.08,25351.8,25183.1,228020000,-0.005780008
3/2/2017,24829.59,25183.1,25204.97,24762.07,186000000,-0.014137048
3/3/2017,25012.08,24829.59,25037.4,24829.59,274170000,0.007322821
3/6/2017,24581.99,25012.08,25136.1,24568.07,128160000,-0.017344847
3/7/2017,25129.27,24581.99,25129.27,24547.37,215360000,0.022019241
3/8/2017,24986.02,25129.27,25169.1,24932.24,218720000,-0.005716834
3/9/2017,25170.36,24986.02,25292.47,24877.2,215910000,0.007350643
3/10/2017,25238.01,25170.36,25543.4,25167.17,245390000,0.00268408
3/13/2017,25136.63,25238.01,25238.85,25062.25,135400000,-0.004025047
3/14/2017,25284.56,25136.63,25284.56,25041.41,227760000,0.005867788
3/15/2017,25301.23,25284.56,25315.56,25235.94,233780000,0.000659078
3/16/2017,25418.08,25301.23,25469.06,25278.87,279950000,0.004607721
3/17/2017,25653.16,25418.08,25678.51,25408.44,151380000,0.009206029
3/20/2017,25671.55,25653.16,25671.55,25549.65,495240000,0.000716614
3/21/2017,25558.57,25671.55,25680.63,25484.9,153720000,-0.004410694
3/22/2017,25514.09,25558.57,25561.25,25495.57,198840000,-0.001741833
3/23/2017,25514.03,25514.09,25558.33,25453.07,115110000,-2.35E-06
3/24/2017,25454.93,25512.69,25516.94,25380.58,142000000,-0.00231906
3/27/2017,25485.17,25454.93,25497.56,25406.27,557060000,0.001187277
3/28/2017,25406.72,25485.17,25514.97,25303.19,191950000,-0.003083008
3/29/2017,25267.68,25406.72,25415.22,25214.59,521660000,-0.005487597
3/30/2017,25533.82,25267.68,25533.82,25212.17,294180000,0.010477739
3/31/2017,25516.34,25533.82,25561.99,25444.13,377510000,-0.000684817
4/3/2017,25273.03,25516.34,25555.73,25251.19,97690000,-0.009581212
4/4/2017,25266.15,25273.03,25339.7,25243.18,180120000,-0.000272264
4/5/2017,25471.69,25266.15,25471.69,25255.52,158700000,0.008102084
4/6/2017,25755.18,25471.69,25764.45,25471.69,241510000,0.011068133
4/7/2017,25746.52,25755.18,25818.98,25656.23,107940000,-0.0003363
4/10/2017,25626.37,25746.52,25749.87,25575.33,191830000,-0.004677573
4/11/2017,25478.06,25626.37,25637.96,25468.88,402670000,-0.00580421
4/12/2017,25496.71,25478.06,25514.28,25441.66,247660000,0.000731735
4/13/2017,25510.01,25496.82,25530.34,25438.52,349280000,0.0005215
4/18/2017,25218.12,25510.17,25510.17,25213.8,246090000,-0.01150814
4/19/2017,25331.77,25207.07,25331.77,25181.14,232300000,0.004496555
4/20/2017,25288.11,25331.77,25342.03,25245.51,147890000,-0.001725014
4/21/2017,25189.37,25282.75,25318.02,25177.28,171600000,-0.003912245
4/24/2017,25747.05,25189.37,25785.63,25159.24,211760000,0.021897977
4/25/2017,25818.87,25747.05,25857.1,25745.47,127420000,0.002785562
4/26/2017,25620.94,25818.87,25903.52,25611.8,255700000,-0.007695634
4/27/2017,25753,25620.94,25804.14,25618.26,360010000,0.005141139
4/28/2017,25767.26,25753,25893.91,25639.34,366470000,0.000553569
5/2/2017,25965.18,25758.51,25977.23,25751.57,191020000,0.007651716
5/3/2017,26117.15,25965.18,26122.02,25963.28,264490000,0.005835777
5/4/2017,26166.8,26116.79,26166.8,25998.22,255600000,0.001899245
5/5/2017,26235.63,26166.8,26256.35,26124.81,442830000,0.002626979
5/8/2017,26419.17,26235.63,26428.42,26175.1,267640000,0.006971472
5/9/2017,26756.21,26418.33,26772.21,26411.03,539210000,0.012676713
5/10/2017,27546.68,26756.21,27722.48,26707.37,584120000,0.029115424
5/11/2017,28423.7,27546.68,28608.94,27546.68,801070000,0.031341284
5/12/2017,28192.46,28423.7,28873.44,28190.38,1060000000,-0.008168738
5/15/2017,27513.69,28192.46,28227.09,27492.41,670960000,-0.024370867
5/16/2017,27609.67,27513.69,27615.28,27277.1,569180000,0.003482375
5/17/2017,27900.44,27609.67,27901.29,27609.51,371460000,0.010476386
5/18/2017,28101.63,27900.44,28129.64,27863.23,353140000,0.007185122
5/19/2017,28113.44,28101.63,28154.52,27994.01,305970000,0.000420172
5/22/2017,28078.3,28113.38,28228.45,28036.4,208340000,-0.001250718
5/23/2017,28093.3,28078.3,28209.79,28047.66,212690000,0.000534078
5/24/2017,28286.43,28093.3,28329.03,28093.3,311280000,0.006851071
5/25/2017,28467.61,28286.43,28514.31,28245.88,418940000,0.006384765
5/26/2017,29064.52,28467.61,29102.03,28467.61,725530000,0.020751237
5/30/2017,29281.04,29065.86,29512.26,29065.86,832520000,0.007422021
5/31/2017,29498.31,29276.59,29534.11,28959.58,343190000,0.007392766
6/1/2017,30314.14,29498.31,30314.14,29498.31,434430000,0.027281297
6/2/2017,31371.63,30314.14,31373.98,30314.14,708410000,0.034289711
6/5/2017,32578.38,31371.63,32666.13,31371.63,640440000,0.037744897
6/6/2017,32200.38,32578.38,32751.69,31978.1,744880000,-0.011670624
6/7/2017,32686.72,32200.38,32686.72,31624.16,497110000,0.014990625
6/8/2017,32937.98,32686.72,33119.12,32686.72,528140000,0.00765752
6/9/2017,33276.68,32937.98,33280.18,32937.98,686300000,0.010230452
6/12/2017,33236.7,33276.68,33445.99,32962.16,501080000,-0.001202164
6/13/2017,33141.85,33235.28,33257.6,33095.9,408720000,-0.002857853
6/14/2017,33598.2,33141.85,33602.39,33091.26,759050000,0.01367566
6/15/2017,33797.84,33598.2,33983.89,33494.29,573600000,0.005924401
6/16/2017,33810.56,33797.84,33863.69,33567.76,493240000,0.000376285
6/19/2017,34135.1,33810.96,34146.51,33810.96,482520000,0.009553001
6/20/2017,34375.6,34134.67,34375.6,33689.78,392270000,0.00702083
6/21/2017,33477.89,34381.7,34384.7,33397.48,508610000,-0.026461789
6/22/2017,32928.44,33482.61,33501.68,32450.3,509610000,-0.016548499
6/23/2017,32122.14,32928.04,32952.38,32102.86,417530000,-0.02479121
6/28/2017,32657.3,32122.14,32662.34,32065.66,386240000,0.016522902
6/29/2017,33269.84,32657.3,33269.84,32657.3,431160000,0.018582867
6/30/2017,33117.48,33269.84,33275.64,32758.94,345540000,-0.004590041
7/3/2017,32769.83,33117.48,33132.44,32748.6,162340000,-0.010552965
7/4/2017,32410.2,32769.8,32770.59,32406.84,206180000,-0.011035087
7/5/2017,32302.32,32410.2,32411.7,32210.2,311380000,-0.003334134
7/6/2017,32354.78,32302.32,32354.78,32149.69,168510000,0.001622715
7/7/2017,32459.17,32354.78,32459.17,32219.72,212380000,0.003221223
7/10/2017,32620.84,32459.37,32644.88,32432.59,182070000,0.004968356
7/11/2017,32827.98,32614.6,32910.31,32546.08,218760000,0.006329853
7/12/2017,32981.63,32827.98,32981.63,32812.72,270860000,0.004669539
7/13/2017,33246.91,32981.63,33257.19,32981.29,288860000,0.008011091
7/14/2017,33261.66,33246.91,33301.53,33183.36,311610000,0.000443552
7/17/2017,33301.43,33261.66,33373.36,33052.13,322810000,0.001194957
7/18/2017,33436.61,33301.43,33436.61,33222.98,323540000,0.004051068
7/19/2017,33514.93,33436.61,33658.67,33436.61,331430000,0.002339604
7/20/2017,33695.83,33514.93,33702.61,33435.98,191430000,0.00538308
7/21/2017,34020.37,33695.83,34045.15,33692.29,378190000,0.009585372
7/24/2017,34652.52,34020.37,34685.4,33999.14,293750000,0.018410987
7/25/2017,35533,34652.52,35597.13,34652.52,513440000,0.025091392
7/26/2017,36740.77,35533,36794.22,35504.88,335330000,0.033425195
7/27/2017,37245.17,36740.77,37258.33,36704.65,542800000,0.013635234
7/28/2017,36864.71,37245.17,37655.46,36506.35,525520000,-0.010267547
7/31/2017,35847.75,36881.74,36933.43,35793.63,490160000,-0.027973921
8/1/2017,36720.62,35847.75,36728.33,35444,433550000,0.024057647
8/2/2017,36905.06,36720.62,36905.06,36252.17,251010000,0.005010219
8/3/2017,37135.23,36905.06,37135.67,36901.21,279150000,0.006217446
8/4/2017,37425.15,37135.23,37476.69,37096.68,515480000,0.007776824
8/7/2017,37525.38,37425.15,37584.48,37292.56,254480000,0.002674566
8/8/2017,37999.56,37525.38,38005.8,37451.09,218210000,0.012557077
8/9/2017,38144.02,37999.56,38186.79,37961.43,328650000,0.003794415
8/10/2017,38102.85,38144.02,38185.32,37944.91,362670000,-0.001079913
8/11/2017,38198.6,38102.85,38227.1,38102.85,353640000,0.002509783
8/14/2017,37950.96,38198.6,38241.67,37949.49,316110000,-0.006504066
8/15/2017,37096.6,37950.96,37954.43,37007.13,391630000,-0.022769479
8/16/2017,36102.38,37096.6,37097.26,36008.56,224770000,-0.02716653
8/17/2017,36316.58,36102.38,36364.81,35871.31,225140000,0.005915595
8/18/2017,36920.56,36316.58,36923.71,36267.39,236620000,0.016494191
8/21/2017,36584.44,36920.56,37050,36550.28,368380000,-0.009145564
8/22/2017,36962.48,36584.44,37074.42,36572.06,144310000,0.010280331
8/23/2017,37059.21,36962.48,37088.44,36886.32,264280000,0.00261356
8/24/2017,36575.86,37063.41,37063.47,36538.95,238160000,-0.013128444
8/25/2017,36646.46,36575.86,36648.59,36491.93,422450000,0.001928374
8/28/2017,36317.31,36646.46,36651.25,36241.81,348110000,-0.009022347
8/29/2017,36165.93,36317.31,36320.58,35747.97,144450000,-0.004176972
8/30/2017,35629.13,36166.16,36169.04,35515.11,239910000,-0.014953954
8/31/2017,35504.62,35629.13,35629.97,35417.16,202370000,-0.003500733
9/5/2017,35403.92,35504.62,35521.1,35326.19,59500000,-0.00284028
9/6/2017,35609.07,35403.92,35745.7,35348.94,281840000,0.005777832
9/7/2017,36112.37,35605.3,36141.7,35559.76,222670000,0.014035085
9/8/2017,35953.44,36112.37,36175.23,35901.02,152470000,-0.004410698
9/11/2017,35664.94,35957.24,36030.89,35621,114720000,-0.008056635
9/12/2017,35397.52,35664.94,35665.61,35364.73,373490000,-0.007526372
9/13/2017,35464.34,35397.52,35464.34,35221.27,119890000,0.001885923
9/14/2017,35660.04,35464.34,35713.91,35448.01,128310000,0.00550305
9/15/2017,35005.57,35659.72,35676.51,34976.5,160140000,-0.018523542
9/18/2017,34873.07,35005.57,35105.67,34744.96,162730000,-0.003792294
9/19/2017,34846.82,34873.07,34883.22,34734.21,174660000,-0.000753013
9/20/2017,35207.89,34846.82,35207.89,34729.78,137340000,0.01030832
9/21/2017,35188.97,35207.89,35411.85,35128.03,429220000,-0.000537524
9/22/2017,35488.81,35188.97,35490.84,35187.24,192200000,0.008484754
9/25/2017,35361.52,35488.81,35488.81,35246.52,107150000,-0.003593212
9/26/2017,34951.27,35358.73,35420.53,34876.87,298530000,-0.011669418
9/27/2017,35103.4,34951.27,35170.7,34653.22,136400000,0.004343186
9/28/2017,35429.31,35103.4,35433.52,34847.79,337350000,0.009241452
9/29/2017,35439.98,35430.3,35469.12,35350.17,235820000,0.000301118
10/3/2017,35306.09,35439.98,35475.59,35262.26,634330000,-0.003785091
10/4/2017,35358.57,35306.09,35500.23,35272.84,174070000,0.001485325
10/5/2017,35773.98,35358.57,35773.98,35155.08,296820000,0.011680018
10/6/2017,36320.98,35773.69,36350.14,35772.7,367070000,0.015174722
10/9/2017,36831.93,36321.81,36888.73,36320.29,262160000,0.013969596
10/10/2017,36776.6,36831.93,36846.77,36747.68,353190000,-0.001503359
10/11/2017,36652.82,36776.6,36776.6,36620.52,336380000,-0.003371404
10/12/2017,36732.24,36652.99,36732.24,36619.78,443680000,0.002164474
10/13/2017,36848.17,36732.24,36868.25,36731.09,159610000,0.003151113
10/16/2017,36970.81,36848.17,37041.52,36833.89,214960000,0.003322726
10/17/2017,36669.61,36970.81,36970.81,36668.42,211870000,-0.008180336
10/18/2017,36641.52,36669.61,36702.17,36634.01,198630000,-0.000766323
10/19/2017,36645.65,36641.52,36663.33,36611.37,140870000,0.000112707
10/20/2017,36587.31,36645.65,36683.58,36583.21,106540000,-0.001593272
10/23/2017,36411.73,36587.31,36596.66,35825.05,253540000,-0.004810483
10/24/2017,36531.62,36411.73,36551.39,36406.89,199860000,0.003287211
10/25/2017,36622.85,36531.62,36754.39,36531.62,333000000,0.002494176
10/26/2017,36517.48,36622.85,36640.07,36438.6,356720000,-0.002881312
10/27/2017,36462.26,36517.48,36530.55,36310.2,250880000,-0.001513297
10/30/2017,36484.3,36462.26,36484.3,36203.89,174530000,0.000604278
10/31/2017,36680.29,36484.3,36681.46,36144.63,259080000,0.005357523
11/1/2017,36887.2,36680.29,36888.04,36427.31,249350000,0.005625054
11/2/2017,36877.15,36887.2,36912.54,36682.4,318150000,-0.000272489
11/3/2017,36939.59,36877.15,37009.46,36834.34,361050000,0.001691758
11/6/2017,36930.83,36939.59,37014.89,36910.49,466520000,-0.000237172
11/7/2017,37013.57,36930.83,37063.04,36907.07,305170000,0.002237899
11/8/2017,37138.97,37013.57,37138.97,36965.05,193470000,0.00338222
11/9/2017,37051.54,37138.97,37156.28,36932.48,175750000,-0.002356906
11/10/2017,37120.28,37051.54,37121.51,36963.86,175270000,0.001853535
11/13/2017,37312.28,37120.28,37314.36,36843.04,207770000,0.005159044
11/14/2017,36953.41,37312.28,37345.7,36996.54,,-0.009664565
11/15/2017,36617.45,36617.45,36617.45,36617.45,,-0.009133027
11/16/2017,36634.89,36617.45,36679.93,36541.9,217750000,0.000476162
11/17/2017,36703.58,36634.89,36766.24,36615.55,1830000000,0.001873233
11/20/2017,36792.6,36703.58,36800.85,36599.99,208710000,0.00242244
11/21/2017,36600.07,36792.6,36864.64,36579.63,257930000,-0.005246585
11/22/2017,36608.76,36600.07,36693.59,36563.48,261880000,0.000237403
11/23/2017,36688.75,36608.76,36984.36,36592.26,513800000,0.002182613
11/24/2017,37365.91,36688.75,37374.88,36677.42,870580000,0.018288623
11/27/2017,37250.78,37365.91,37393.29,37269.55,942720000,-0.003085907
11/28/2017,37503.73,37250.78,37541.88,37212.61,1100000000,0.00676751
11/29/2017,37709.2,37503.73,37716.14,37466.5,441810000,0.005463702
11/30/2017,37944.6,37709.2,38057.71,37709.2,495320000,0.006223105
12/4/2017,37974.58,37944.6,38023.27,37913.99,500190000,0.000789787
12/5/2017,38494.43,37974.58,38515.91,37970.44,522300000,0.013596567
12/6/2017,39075.3,38494.43,39111.28,38494.43,703640000,0.014976998
12/7/2017,39534.14,39075.3,39623.52,39075.3,1060000000,0.011674049
12/8/2017,39257.53,39534.14,39656.53,39231.97,530060000,-0.007021329
12/11/2017,38913.99,39257.53,39292.21,38891.25,350580000,-0.008789447
12/12/2017,38924.63,38913.99,39104.09,38836.25,462670000,0.000273386
12/13/2017,38534.64,38924.63,38945.09,38514.43,323940000,-0.010069635
12/14/2017,37933.7,38534.64,38539.91,37840.14,289260000,-0.015717678
12/15/2017,38436.08,37933.7,38436.08,37794.83,425260000,0.013156703
12/18/2017,37957.96,38436.08,38486.26,37871.65,202000000,-0.01251737
12/19/2017,37783.76,37957.96,37960.62,37783.76,649580000,-0.004599851
12/20/2017,37933.86,37783.76,37933.86,37661.17,207800000,0.003964736
12/21/2017,38350.64,37933.86,38350.64,37790.07,429380000,0.010927099
12/22/2017,38522.14,38350.64,38522.14,38323.15,204470000,0.004461925
12/27/2017,37889.57,38522.14,38547.98,37889.57,416990000,-0.016557265
12/28/2017,37990.74,37889.57,37991.55,37862.35,322310000,0.002666569
12/29/2017,38243.19,37990.74,38243.19,37990.74,536850000,0.006623059
1/2/2018,38264.79,38243.19,38268.82,37646.88,248480000,0.000564647
1/3/2018,38187.28,38264.79,38579.51,38187.28,580710000,-0.002027676
1/4/2018,38676.12,38187.28,38848.31,38182.94,825130000,0.012719879
1/5/2018,38923.26,38676.12,39113.68,38676.12,753290000,0.00636966
1/8/2018,39849.65,38923.26,39851.45,38908.12,604530000,0.023521607
1/9/2018,40362.97,39849.65,40485.54,39688.04,770890000,0.012799158
1/10/2018,41816.11,40366.22,41816.11,40366.22,1090000000,0.035368891
1/11/2018,43041.54,41816.11,43269.41,41813.37,1160000000,0.028884024
1/12/2018,42898.9,43041.54,43670.57,42636.87,1390000000,-0.003319511
1/15/2018,43119,42898.9,43119.44,42262.82,730560000,0.005117551
1/16/2018,44054.72,43119,44055.68,43119,635400000,0.021468762
1/17/2018,44885.24,44054.72,44901.01,43956.76,960680000,0.018676513
1/18/2018,44848.74,44885.24,45162.64,44188.72,1340000000,-0.000813516
1/19/2018,45092.83,44848.74,45103.96,44377.62,1340000000,0.005427759
1/22/2018,44912.53,45092.83,45321.82,44748.24,2130000000,-0.004006433
1/23/2018,44389.85,44912.53,44937.83,43720.59,737860000,-0.011705981
1/24/2018,43963.4,44389.85,44389.85,43092.87,536430000,-0.00965337
1/25/2018,43529.06,43963.4,43995.68,43106.26,500850000,-0.009928709
1/26/2018,43773.76,43529.06,44155.98,43529.06,944860000,0.00560579
1/29/2018,44306.48,43773.76,44306.48,43773.76,573350000,0.012096391
1/30/2018,44493.79,44306.48,44493.79,43986.69,876980000,0.004218687
1/31/2018,44343.65,44493.79,44512.37,43946.1,651900000,-0.00338011
2/1/2018,44460.18,44378.8,44484.04,44155.38,630520000,0.002624438
2/2/2018,44639.99,44460.18,44684.38,44460.18,524940000,0.004036137
2/5/2018,44261.72,44639.99,44663.91,44046.48,426870000,-0.008509899
2/6/2018,43877.3,44261.72,44262.49,43770.46,717150000,-0.008723093
2/7/2018,43538.16,43877.3,43921.17,43534.71,508300000,-0.007759307
2/8/2018,43326.89,43538.16,43616.14,43261.66,2140000000,-0.004864336
2/9/2018,43127.92,43326.89,43672.55,42790.79,552390000,-0.004602875
2/12/2018,42737.89,43127.92,43198,42080.55,517440000,-0.009084703
2/13/2018,41708.15,42735.32,42735.32,41614.1,470520000,-0.024389327
2/14/2018,42171.8,41708.15,42207.86,41657.35,520740000,0.011055198
2/15/2018,42604.4,42171.8,42604.4,42171.8,615130000,0.010205783
2/16/2018,42638.83,42604.4,42751.47,42454.63,616590000,0.000807806
2/19/2018,41988.18,42638.83,42712.65,41988.18,287170000,-0.01537719
2/20/2018,42148.4,41987.74,42265.53,41497.82,510280000,0.003808574
2/21/2018,42158.32,42148.4,42241.04,42061.98,570260000,0.000235331
